Date,Type,Contact,Description,Reference,Total,LineAccountCode,LineAccountName,LineDescription,Status,BankTxnID
2022-07-05,SPEND,Westpac Bank,,,2.7,404,,ATM Fee,AUTHORISED,e8bb1d62-a414-4a07-9c09-0f51197e12d4
2022-07-05,SPEND,Morgan Schoermer,,,40.0,900,,,AUTHORISED,eac102b0-beaa-4370-a254-e7f086dff941
2022-07-05,SPEND,Cairns Bulk Meats,,,25.7,420,,Owner's Lunch,AUTHORISED,f0ef0dd8-5fbd-4fec-a85c-a4492f1d754d
2022-07-07,SPEND,Avanti Carwash,,,18.0,449,,Car Wash,AUTHORISED,75d73090-7bc1-46f4-a20e-25e6e5262d72
2022-07-11,SPEND,Relay Fuel,,,5.56,449,,Fuel,AUTHORISED,636dec65-4d05-40bb-bf3a-2d06c7f5fe0d
2022-07-11,SPEND,Platypus,,,140.0,429,,Samples,AUTHORISED,67d18379-7b77-448d-8773-485cfdc90818
2022-07-11,SPEND,LIVIN KAALVOETKIND,,,15.6,420,,Owner's Lunch,AUTHORISED,b2685e9a-f217-4b76-86ae-76a03f7de4d9
2022-07-11,SPEND,Coles,,,69.04,420,,Owner's Lunch,AUTHORISED,c1f9acbf-55a6-40f4-9e08-f509862b263d
2022-07-11,SPEND,Royal Kingsman Barbers,,,60.0,429,,Hired Model's Haircut,AUTHORISED,b65126c1-f732-45dc-84a8-ecdbc7acf082
2022-07-11,SPEND,LIVIN KAALVOETKIND,,,15.6,420,,Owner's Lunch,DELETED,18051dd1-2ce5-41d3-8007-9a60c6574f2c
2022-07-12,SPEND,Just Music,,,1381.93,453,,iPad,AUTHORISED,a80fe2df-93bd-4c39-a16c-9e1a5502e694
2022-07-18,RECEIVE,Abyss Distribution,,,1000.0,260,,Commisions Paid,AUTHORISED,3781fdeb-f784-4a94-96fd-ea2adcadd820
2022-07-28,SPEND,Apple,,,18.99,485,,App Subscriptions,AUTHORISED,326f0217-4daf-4130-a894-2333531fa69a
2022-08-01,SPEND,Westpac Bank,,,10.0,404,,Bank Fees,AUTHORISED,c0ff6c93-9fa2-4379-b854-e17a64c3e667
2022-08-16,SPEND,Liquor Land,,,21.0,453,,Water and Drinks,AUTHORISED,dfebb9d1-976b-491e-93fd-15e36855b981
2022-08-16,SPEND,Cairns Bulk Meats,,,19.85,420,,Owner's Lunch,AUTHORISED,3c617dc5-ce8f-49be-9f64-0e44d925d801
2022-08-16,SPEND,Apple,,,19.48,485,,App Subscriptions,AUTHORISED,a3ee6932-16b5-4967-9cb2-53f5429f14fe
2022-08-16,SPEND,Collin's Restuarants,,,10.95,420,,Owner's Lunch,AUTHORISED,33a79523-9a46-4251-b035-7f8efb1a20c3
2022-08-17,SPEND,Kmart,,,25.0,453,,Office Supplies,AUTHORISED,fda1d390-dcc8-46c7-92d5-66dfd9162be3
2022-08-19,RECEIVE,Abyss Distribution,,,1000.0,260,,Commisions Paid,AUTHORISED,2f8dd4d8-25cd-4ded-a01a-bc7b877b1e60
2022-08-19,SPEND,Tia's,,,22.5,420,,Owner's Lunch,AUTHORISED,7463e25f-41da-46cd-b079-e8ff84b026e0
2022-08-22,SPEND,Greg Kelly,,,1000.0,449,,Vehicle Service & Repair,AUTHORISED,415e6014-ba84-4966-933d-69e0f4a3a06b
2022-08-22,SPEND,Kebab House,,,17.64,420,,Owner's Lunch,AUTHORISED,344a1304-53a1-4906-87f3-30887d136395
2022-08-25,SPEND,Virgin Airlines,,,45.0,493,,Extra Luggage,AUTHORISED,3b32b2d2-8d74-44c0-9efb-2508c66aab6d
2022-08-26,SPEND,Light Years,,,66.48,420,,Owner's Lunch,AUTHORISED,0cd432fc-462e-4952-b22f-b9721a25f6e2
2022-08-29,SPEND,Big W,,,14.0,461,,Office Stationary,AUTHORISED,7012c3e9-6970-43f9-a3fa-6c4dca721b67
2022-08-29,SPEND,Vans Store,,,69.99,310,,Stock for webstore,AUTHORISED,dcdebf8b-afe0-4134-9f0b-035caaf13b72
2022-08-29,SPEND,Woolworths,,,92.05,420,,Owner's Lunch,AUTHORISED,d1ae836e-e4f1-4b01-921e-04fee406abce
2022-08-29,SPEND,7 11,,,73.47,420,,Owner's Lunch,AUTHORISED,a2fbdb4e-65be-4199-a296-1d5692059539
2022-08-29,SPEND,LINKT,,,20.5,493,,Tolls,AUTHORISED,ae9b83a1-cd99-47ff-967d-16327d84526f
2022-08-29,SPEND,Coles,,,17.67,420,,Owner's Lunch,AUTHORISED,1ba71f5c-0d05-4f91-8eb0-38cf3376ea3d
2022-08-29,SPEND,Uniqlo,,,69.8,310,,Stock for webstore,AUTHORISED,4a13aab4-503d-4cc4-abd4-9ca35a4628d7
2022-08-29,SPEND,Autobarn,,,144.0,449,,Battery ,AUTHORISED,03862bf3-5dab-4b44-836f-930a8c1a8f43
2022-08-29,SPEND,TK Maxx,,,298.05,310,,Stock for webstore,AUTHORISED,5dc3b1a1-fda5-44bf-9f87-f15678a874e3
2022-08-29,SPEND,Queensland Transport,,,467.67,449,,Car Rego,AUTHORISED,3a3035d6-e936-4e08-97d5-b7c134191ad8
2022-08-29,SPEND,Robin's Kitchen,,,29.99,420,,Owner's Lunch,AUTHORISED,fddc018a-ec2d-428a-a0aa-f5cb4dce36c8
2022-08-30,SPEND,Retro Chef,,,349.98,310,,Stock for webstore,AUTHORISED,f1219736-b1a6-4a5c-9675-d82a7d75fbbd
2022-08-31,SPEND,Subway,,,20.65,420,,Owner's Lunch,AUTHORISED,24bc2acf-02b7-48bf-ada1-21c2b0f6a033
2022-09-01,SPEND,Westpac Bank,,,10.0,404,,Bank Fees,AUTHORISED,f91ee4fa-3f71-4104-9c44-a8a06a32c329
2022-09-01,SPEND,BURGERD,,,12.5,420,,Owner's Lunch,AUTHORISED,4cf24311-b5ae-486e-8ec8-2919394652c7
2022-09-01,SPEND,Woolworths,,,12.0,420,,Owner's Lunch,AUTHORISED,a87ab855-f4aa-410a-ac61-791891721538
2022-09-02,SPEND,7 Day Amcal Chemist,,,10.99,453,,Water,AUTHORISED,1a8048ec-1db3-4714-b307-5227f463901b
2022-09-05,SPEND,Greg Kelly,,,27.0,449,,Car Part,AUTHORISED,2a756b88-bb91-43eb-941f-607e96a9f091
2022-09-05,SPEND,Gold Coast Council,,,4.03,493,,Parking,AUTHORISED,a24893da-7830-4200-9af9-08ca6d6ecee5
2022-09-05,SPEND,BWS,,,85.22,453,,Water and Drinks,AUTHORISED,6777fb26-64e7-4ff2-943b-059d6e257b6a
2022-09-05,SPEND,Hurricanes Restuarant,,,46.18,420,,Owner's Lunch,AUTHORISED,d0225d52-6bf7-45fd-ab5d-4c07c5a6562a
2022-09-05,SPEND,7 11,,,71.38,420,,Owner's Lunch,AUTHORISED,f2776236-5a07-4cb9-9c50-bfb6f5f5b66a
2022-09-05,SPEND,Super CHeap,,,20.99,449,,Car parts,AUTHORISED,6cca56d7-19d2-4390-9ee7-c577b0133572
2022-09-05,SPEND,GYG,,,19.4,420,,Owner's Lunch,AUTHORISED,ef1a40e4-fec7-402a-b007-a20f565a7c4c
2022-09-05,SPEND,Optus,,,10.0,489,,Phone Bill,AUTHORISED,9cb14c78-7468-4e90-b4c6-cbec8c52a7b7
2022-09-06,SPEND,Apple,,,19.98,485,,App Subscriptions,AUTHORISED,28f8fa47-3095-4527-b533-4c319b339f53
2022-09-06,SPEND,Freddy's,,,12.07,420,,Owner's Lunch,AUTHORISED,0672cfa7-d6f2-4015-b63a-7d15ce7b1d59
2022-09-07,SPEND,7 Day Amcal Chemist,,,27.98,453,,Water,AUTHORISED,011aff36-1140-405a-873e-c677a43df0c9
2022-09-08,SPEND,7 Day Amcal Chemist,,,19.99,453,,Water,AUTHORISED,201591a5-3730-486b-9004-638a35ffccb5
2022-09-12,SPEND,DOT Perth,,,257.35,449,,Rego,AUTHORISED,21dbc20f-f647-400f-b07b-0c6c7b306421
2022-09-12,SPEND,Syd's Pies,,,29.69,420,,Owner's Lunch,AUTHORISED,8cea696a-d30d-416e-897c-163fa5c475dc
2022-09-12,SPEND,McDonalds,,,11.95,420,,Owner's Lunch,AUTHORISED,fab26260-e19b-4f9a-bdfb-47a548a80c9c
2022-09-12,SPEND,Parliament Skate Shop,,,98.0,429,,Samples,AUTHORISED,ceb8e672-2539-49ed-85d5-9aee47220c67
2022-09-12,SPEND,Optus,,,10.0,489,,Phone Bill,AUTHORISED,6793b8d5-d6cb-4b5e-8392-b94a3c442ad3
2022-09-14,SPEND,Big W,,,7.0,461,,Stationary,AUTHORISED,f5d0c49a-20fb-49f0-b95e-11ee88b77ea9
2022-09-14,SPEND,Coles,,,34.09,420,,Owner's Lunch,AUTHORISED,ffbc577f-d58f-4e79-b795-a11a5188a59f
2022-09-14,SPEND,Woolworths,,,13.39,420,,Owner's Lunch,AUTHORISED,42435140-0787-4e45-a112-d47c4b7a1ffd
2022-09-15,SPEND,Greg Kelly,,,350.0,449,,Service,AUTHORISED,16149fe6-b9b5-4d0c-bc8b-33c0af51d978
2022-09-15,RECEIVE,Abyss Distribution,,,1000.0,260,,Commisions Paid,AUTHORISED,c02c956b-cd68-437a-ba76-a09badf0203c
2022-09-15,RECEIVE,Morgan Schoermer,,,320.0,900,,owner funds deposited into the business,AUTHORISED,7e9575bd-db95-4d3c-9a95-595889771ac6
2022-09-16,SPEND,Optus,,,10.0,489,,Phone Bill,AUTHORISED,2da62a0a-e33c-4def-9cc3-40845427697a
2022-09-19,SPEND,Apple,,,38.47,485,,App Subscriptions,AUTHORISED,92ec62f3-3a76-4e76-8db0-4fabffd3e698
2022-09-20,SPEND,Facebook Meta,,,12.0,400,,Ads,AUTHORISED,3bbb404d-1f6e-4dd2-900a-097cc36e8c97
2022-09-21,SPEND,Spotlight,,,121.0,310,,Fabric,AUTHORISED,b86927a7-f1b6-4c67-be8a-1c6e1c44bc1a
2022-09-21,SPEND,Optus,,,10.0,489,,Phone Bill,AUTHORISED,447b5192-0972-410a-96a1-3cf0ab71bf11
2022-09-21,SPEND,Facebook Meta,,,12.0,400,,Ads,AUTHORISED,e098bdf1-29c4-4dcc-840d-25ec1b9d08ae
2022-09-23,SPEND,Facebook Meta,,,12.0,400,,Ads,AUTHORISED,0940a302-aeee-4864-bfe4-3452c521309c
2022-09-23,SPEND,Facebook Meta,,,20.0,400,,Ads,AUTHORISED,3ea74952-fcc6-406a-8394-61be6246dcf4
2022-09-23,SPEND,Facebook Meta,,,12.0,400,,Ads,AUTHORISED,f68ecb55-8ea4-4f25-acfe-fe9314e052ef
2022-09-26,SPEND,Facebook Meta,,,30.0,400,,Ads,AUTHORISED,8336294d-28f3-4790-a4e8-0a4caad7fc94
2022-09-26,SPEND,Yardie's,,,15.0,420,,Owner's Lunch,AUTHORISED,f47c68f6-2987-4275-b159-8f9d8d3f8279
2022-09-26,SPEND,Food Chain Leaders,,,24.0,420,,Owner's  Lunch,AUTHORISED,51ada656-0cb0-4242-b12b-526cba13e6d7
2022-09-26,SPEND,Freedom Fuels,,,75.99,493,,Fuel,AUTHORISED,e549b4f3-68cc-46e7-8ad8-58d4439bfc05
2022-09-26,SPEND,Optus,,,10.0,489,,Phone Bill,AUTHORISED,e1962707-6127-410f-b1f5-bb78ba383f48
2022-09-27,SPEND,Galactic Donuts,,,18.2,420,,Owners Lunch,AUTHORISED,ed9277d2-634d-4e5d-9b4f-32768f6c6a2e
2022-09-27,SPEND,V & Amp Cafe,,,18.4,420,,Owner's Lunch,AUTHORISED,cb5434d1-08e2-47f4-b763-5ac0427c936a
2022-09-27,SPEND,Bar Metro,,,14.5,420,,Owner's Lunch,AUTHORISED,8dcb0a91-a62f-42ce-ac20-d6d52c772b2c
2022-09-27,SPEND,7 11,,,2.0,453,,water,AUTHORISED,2395d91c-b014-4699-99e8-f8b81683af26
2022-09-28,SPEND,Screen Fix,,,543.54,473,,Phone Fixed,AUTHORISED,893e62b8-8784-4868-b7f4-28e5e4d16fd0
2022-09-29,SPEND,7 11,,,1.0,453,,Water,AUTHORISED,a33b45e6-f1bb-4027-a0a6-df44c6029698
2022-09-30,SPEND,Yardie's,,,12.0,420,,Owner's Lunch,AUTHORISED,74c3d6a2-9b1c-4c64-aaa8-0390170e0fba
2022-09-30,SPEND,PJs Roast,,,4.0,420,,Owner's Lunch,AUTHORISED,688ea432-fa29-4198-be76-51919d67e873
2022-09-30,SPEND,Optus,,,10.0,489,,Phone Bill,AUTHORISED,c9884e85-59af-4bf8-b0fd-ae354a1143ff
2022-09-30,SPEND,Golden BBQ,,,18.8,420,,Owner's Lunch,AUTHORISED,c3dfab07-6e16-47ae-8ebe-c9f0bf010cc2
2022-10-03,SPEND,Westpac Bank,,,10.0,404,,Bank Fees,AUTHORISED,bf44aebc-fe41-4279-aa95-1dd795cee3f7
2022-10-03,SPEND,Apple,,,19.98,485,,App Subscriptions,AUTHORISED,c7dd0c2d-b77a-4dac-9783-026149398223
2022-10-03,SPEND,Payroller.com.au,,,92.27,485,,Payroll Software,AUTHORISED,947d60ed-aa33-477c-a9d5-32580eb0a68d
2022-10-03,SPEND,Galactic Donuts,,,24.27,420,,Owners Lunch,AUTHORISED,e3d3075f-9cee-4df8-a7a5-df3f90c36639
2022-10-04,SPEND,Optus,,,10.0,489,,Phone Bill,AUTHORISED,bdd77ea7-3b6d-4d57-b16d-03dcdbf0fa86
2022-10-18,RECEIVE,Abyss Distribution,,,1000.0,260,,Commisions Payed,AUTHORISED,98d6b6d6-e2a2-49bb-b13f-59ad4dbfcdcf
2022-10-19,SPEND,Apple,,,18.49,485,,App Subscriptions,AUTHORISED,841ec2b8-aef6-4f3d-91d3-67e376b7a14f
2022-10-19,SPEND,Facebook Meta,,,30.0,400,,Ads,AUTHORISED,d6506677-c68b-444e-a9ef-82daa358bd28
2022-10-19,SPEND,Payroller.com.au,,,2.71,485,,Payroll Software,AUTHORISED,4dbe8dc5-4775-4264-baf5-bd8b063f3191
2022-10-19,SPEND,Apple,,,9.99,485,,App Subscriptions,AUTHORISED,f0038af7-a193-4084-be9d-fe63f90c6eb3
2022-10-20,SPEND,Apple,,,9.99,485,,App Subscriptions,AUTHORISED,4bc9d6e7-b1aa-4e01-acab-d2afc28a989d
2022-10-31,SPEND,Interest,,,0.02,437,,Interest Received Earned ,AUTHORISED,269f4645-0856-4c35-a5a8-e2e708d6463a
2022-11-01,SPEND,Westpac Bank,,,10.0,404,,Bank Fees,AUTHORISED,f013c6cb-48c6-4ea8-bfcb-f8e35bbed39f
2022-11-01,SPEND,Apple,,,19.98,485,,App Subscriptions,AUTHORISED,5c36e8c7-9cdc-488c-9625-b0b55063d755
2022-11-02,RECEIVE,Morgan Schoermer,,,1100.0,900,,Onwer's Funds Deposited,AUTHORISED,84cbf181-fd7d-4a53-96e7-ed740e28b38f
2022-11-03,SPEND,Southside Antiques,,,22.0,429,,Samples,AUTHORISED,cfcd6264-83fc-48b2-a14f-57670191bde0
2022-11-03,SPEND,Galactic Donuts,,,9.1,420,,Owners Lunch,AUTHORISED,6873a251-f10a-4747-b1e0-8d581a6dfbe0
2022-11-03,SPEND,Hey Mr.,,,33.53,420,,Owner's Lunch,AUTHORISED,892eca26-9a19-4f39-b684-da5b868a37f6
2022-11-04,SPEND,Birdsnest Restuarant,,,55.25,420,,Owner's Lunch,AUTHORISED,a3ae926e-64d0-44c2-a71b-2c6568f8f45c
2022-11-04,SPEND,Asian Supermarket,,,8.92,420,,Owner's Lunch,AUTHORISED,5eb6e0f9-74ad-4a6d-a1bb-2be2dbc05926
2022-11-04,SPEND,Mc Donald's,,,10.0,420,,Owner's Lunch,AUTHORISED,6c014c43-8488-4e93-9f5c-adbb19bb5894
2022-11-04,SPEND,Yardie's,,,19.0,420,,Owner's Lunch,AUTHORISED,71be490d-0d10-45ae-889c-b9dcdcf04211
2022-11-04,SPEND,Bunnings,,,8.0,473,,,AUTHORISED,f9a82e44-fd93-4692-bada-ee0fc6da1d19
2022-11-07,SPEND,Morgan Schoermer,,,2000.0,900,,,AUTHORISED,82882ac4-9617-43d9-817c-111c86b27ca4
2022-11-07,RECEIVE,Morgan Schoermer,,,1100.0,900,,owner funds deposited into the business,AUTHORISED,0a435862-265c-445a-a930-3c2267174067
2022-11-07,SPEND,Yardie's,,,42.0,420,,Owner's Lunch,AUTHORISED,2665cc20-3cff-4c91-b858-770677883be0
2022-11-07,SPEND,Mc Donald's,,,9.45,420,,Owner's Lunch,AUTHORISED,ca876a1a-fe28-4d88-a625-87d5d9d83e8a
2022-11-07,SPEND,Yardie's,,,60.0,420,,Owner's Lunch,AUTHORISED,92e2c296-04b3-4e22-87fa-8e22b47c5918
2022-11-07,SPEND,Yardie's,,,30.0,420,,Owner's Lunch,AUTHORISED,b52c1e21-34b0-48b1-a78b-790412989677
2022-11-07,SPEND,Yardie's,,,6.0,420,,Owner's Lunch,AUTHORISED,255f6de9-4374-46e9-b98c-7d02fc18a3e0
2022-11-07,SPEND,IGA,,,39.22,420,,Owner's Lunch,AUTHORISED,6be067df-3bed-4678-91f8-6a06913f3d81
2022-11-07,SPEND,Golden BBQ,,,16.1,420,,Owner's Lunch,AUTHORISED,6319773d-5855-4f86-ad20-6f8d427d272f
2022-11-07,SPEND,Baggery Fiends,,,50.0,453,,Artwork,AUTHORISED,3dcbd456-675f-4bae-ad02-b88d53e20497
2022-11-07,SPEND,Yardie's,,,63.0,420,,Owner's Lunch,AUTHORISED,732828c2-4e6a-4c24-86dc-9aaabbbf4713
2022-11-07,SPEND,Dominos,,,22.54,420,,Owner's Lunch,AUTHORISED,025bec53-9584-4f22-8439-d285ad7e27bd
2022-11-08,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,f87b76e8-16c5-40b3-ab89-1c8b995cfafd
2022-11-08,SPEND,Chi Mc,,,20.23,420,,Owner's Lunch,AUTHORISED,a8579fba-11ae-4dd0-9be8-3bc26e78ffbb
2022-11-09,SPEND,Jee's Burger,,,13.0,420,,Owner's Lunch,AUTHORISED,db2943a8-c9ca-40c7-9735-810fbf72bc5b
2022-11-10,RECEIVE,Sixes and Sevens,,,320.0,258,,Photography Work,AUTHORISED,8d7146dd-0303-4916-8202-30bd26a6b23a
2022-11-10,RECEIVE,Sixes and Sevens,,,1200.0,258,,Photgoraphy Work,AUTHORISED,f97cad6b-47b4-4049-8b87-8c63e811d2ec
2022-11-11,SPEND,Coles,,,55.95,420,,Owner's Lunch,AUTHORISED,14d3a9c0-8b6e-4c3b-bd97-1908f4a4d81d
2022-11-14,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,99092a7f-454f-4faf-85d2-234e91c3a04b
2022-11-14,SPEND,Yardie's,,,32.0,420,,Owner's Lunch,AUTHORISED,d7dc7296-f37e-4d06-9a71-39bfdd8a3321
2022-11-14,SPEND,Screen Fix,,,25.0,473,,Phone Fixed,AUTHORISED,af0db34e-0277-45eb-853d-6ad46549db8c
2022-11-14,SPEND,Windsor Bowls Club,,,45.32,420,,Owner's Lunch,AUTHORISED,6eccf31c-5e8c-4775-a7f8-8041a667ca43
2022-11-14,SPEND,GYG,,,23.5,420,,Owner's Lunch,AUTHORISED,b56dfcae-1aee-4392-a8d6-774ad57dbdc4
2022-11-14,SPEND,Coles,,,18.45,420,,Owner's Lunch,AUTHORISED,888baef5-f5b3-435f-ba13-90e30aa11d69
2022-11-14,SPEND,Yardie's,,,12.0,420,,Owner's Lunch,AUTHORISED,b2df3006-bc2f-4dae-9d01-7b3880a15d35
2022-11-14,SPEND,Post Office,,,4.6,425,,Post Office,AUTHORISED,bfa8c6d7-771b-4644-8dd4-a0fb55a75fb6
2022-11-14,SPEND,KFC,,,5.9,420,,Owners Lunch,AUTHORISED,650c579e-0c8f-4d76-a326-f14979d0df1b
2022-11-14,SPEND,Liquor Land,,,45.0,453,,Water and Drinks,AUTHORISED,9c0a4a0d-78e1-4630-8141-f5948e78c75f
2022-11-15,SPEND,Westpac Bank,,,2.5,404,,,AUTHORISED,54e049f5-db27-40f0-872b-b693fbdca38d
2022-11-15,SPEND,Morgan Schoermer,,,400.0,900,,Drawings,AUTHORISED,62cf3ef7-b362-4afb-a8ca-d0feb085182c
2022-11-15,SPEND,IGA,,,24.03,420,,Owner's Lunch,AUTHORISED,ad9ed107-00dd-4e2f-9684-5f2e89e4abbc
2022-11-15,SPEND,Sushi Miru,,,11.9,420,,Owner's Lunch,AUTHORISED,09f0b803-b29a-46f1-93ba-74900d7c5572
2022-11-15,SPEND,Vegerama,,,19.4,420,,Owner's Lunch,AUTHORISED,b12b5fe0-260c-4840-b2b9-bebfd6a8419d
2022-11-15,SPEND,Apple,,,19.98,485,,App Subscriptions,AUTHORISED,032e5078-2ace-429a-a309-e2b73f28338c
2022-11-15,SPEND,PJs Roast,,,6.5,420,,Owner's Lunch,AUTHORISED,e8a131cf-5304-44d3-9094-d9ee2ff5eb4d
2022-11-16,SPEND,PJs Roast,,,7.0,420,,Owner's Lunch,AUTHORISED,f1362c3d-af0d-4256-bda9-378c8d9e851c
2022-11-16,SPEND,IGA,,,7.5,420,,Owner's Lunch,AUTHORISED,f991f27b-2bc2-4dfe-bfd1-8748dbf71bbd
2022-11-17,SPEND,Coles,,,57.46,420,,Owner's Lunch,AUTHORISED,4c155fec-be66-41af-bc9a-3bf00fbae3bf
2022-11-17,SPEND,UBER,,,13.66,493,,Uber,AUTHORISED,0e222b2b-36b5-4fb4-8e9b-7ae77782e0d5
2022-11-18,RECEIVE,Abyss Distribution,,,1000.0,260,,Commisions Paid,AUTHORISED,d4b361ae-bca4-4316-9d72-0452355b7c2e
2022-11-18,RECEIVE,Abyss Distribution,,,1000.0,260,,Commisions Paid,AUTHORISED,1562d83e-5567-42ef-9b80-ddae9f7c3306
2022-11-18,SPEND,Maxine Pemble YPM,,,325.0,493,,Air Bnb,AUTHORISED,86825f05-af08-440e-8aac-f756683ed0c4
2022-11-18,RECEIVE,Morgan Schoermer,,,61.38,900,,,AUTHORISED,717175b8-9ce7-4c6e-a655-34c1ef3f52ff
2022-11-18,SPEND,Big W,,,137.25,461,,,AUTHORISED,fde910c8-15e0-4e7f-a727-62d3b40eb746
2022-11-21,SPEND,Westpac Bank,,,2.8,404,,,AUTHORISED,9b46f9ef-4101-47a7-ab28-3ee3dfee661c
2022-11-21,SPEND,Westpac Bank,,,2.8,404,,,AUTHORISED,f3e2f8ac-7e61-4af9-8f5f-bfa45907a79b
2022-11-21,SPEND,Westpac Bank,,,2.8,404,,,AUTHORISED,0d15db15-88ed-493c-be20-c0f63e55371f
2022-11-21,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,9c16d4ff-d8e7-45f0-830e-6619a6fc6e7c
2022-11-21,SPEND,Morgan Schoermer,,,200.0,900,,,AUTHORISED,9e29bd85-a6e5-4ebe-964b-47fe802e82c5
2022-11-21,SPEND,Morgan Schoermer,,,200.0,900,,,AUTHORISED,70223b7d-c2d2-4ea7-8a7f-d6f1a4ba61ec
2022-11-21,SPEND,Morgan Schoermer,,,100.0,900,,,AUTHORISED,13f14dcf-529f-40e6-aa33-9a010de1692c
2022-11-21,SPEND,Morgan Schoermer,,,50.0,900,,,AUTHORISED,73a657c3-7e94-4eaf-a1f6-d72677bc0e84
2022-11-21,SPEND,Morgan Schoermer,,,7.75,900,,,AUTHORISED,6809d58a-458f-4d44-92db-b342e1833edf
2022-11-21,SPEND,Bunnings,,,107.66,473,,,AUTHORISED,50e92fc4-4d95-4cd6-a07f-548c3e3ae23e
2022-11-21,SPEND,Liquor Land,,,23.0,453,,Water and Drinks,AUTHORISED,28268c6d-780a-4f4f-9962-6dafea665965
2022-11-21,SPEND,V Cellars,,,24.0,453,,Water and Drinks,AUTHORISED,aaee4ffc-6609-4990-b740-871ff5c47276
2022-11-21,SPEND,Coles,,,34.54,420,,Owner's Lunch,AUTHORISED,49da6b96-1d8d-4b0a-b0f8-f01f5062cc13
2022-11-22,RECEIVE,Payoneer,,,0.01,485,,Accounting software trial,AUTHORISED,80cb3e4e-c3c5-4c30-ab7b-a9ba853964da
2022-11-22,SPEND,Aldi,,,33.9,453,,Water,AUTHORISED,0dc3ad76-f7a1-475b-8126-481b7236b875
2022-11-23,RECEIVE,Morgan Schoermer,,,243.0,900,,,AUTHORISED,72a8575a-1221-4d8d-b14f-d5091921e62c
2022-11-24,SPEND,Westpac Bank,,,2.5,404,,,AUTHORISED,02b42081-87be-4e0d-b4a8-cba296165471
2022-11-24,SPEND,IKEA,,,850.0,453,,,AUTHORISED,6d3450ed-b07a-430e-bffa-fd0b28af9349
2022-11-24,SPEND,Morgan Schoermer,,,200.0,900,,,AUTHORISED,0b70fb3c-d654-477f-a1c7-15c27d009a21
2022-11-24,RECEIVE,Morgan Schoermer,,,1400.0,900,,,AUTHORISED,a45d6c27-33b2-4394-848c-e075f7bba6d4
2022-11-24,SPEND,EG Group,,,40.04,493,,Fuel,AUTHORISED,48ea41e3-ef47-4ab2-8597-7335468ddaef
2022-11-25,SPEND,Hey Mr.,,,93.47,420,,Owner's Lunch,AUTHORISED,54c376ee-83e7-42fe-88cd-9adfbb5b9b4f
2022-11-25,SPEND,HSW,,,28.0,420,,Owner's Lunch,AUTHORISED,01b27a6c-5f11-4310-9879-97c1ecaa1575
2022-11-28,SPEND,Westpac Bank,,,2.8,404,,,AUTHORISED,e8c76260-5c59-4419-a3e6-d07116a396f3
2022-11-28,SPEND,Westpac Bank,,,2.5,404,,,AUTHORISED,266a6c26-2979-4dcb-bb20-04e23dea9145
2022-11-28,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,35be58f7-878f-4c5e-b1b9-18e59a8ea86e
2022-11-28,SPEND,WIlliam McKay,,,80.0,473,,Paint ,AUTHORISED,88a8e5ac-f95e-4983-b8ec-f6e516039520
2022-11-28,SPEND,Morgan Schoermer,,,150.0,900,,,AUTHORISED,b476c198-4997-44c6-b5ea-65b4d5f6e6ed
2022-11-28,SPEND,Morgan Schoermer,,,150.0,900,,,AUTHORISED,66f46d1b-697f-48ec-8a48-e266c52e6257
2022-11-28,RECEIVE,Morgan Schoermer,,,614.25,900,,,AUTHORISED,579ad67e-a8f5-47a6-adde-769aebab0b69
2022-11-28,RECEIVE,Morgan Schoermer,,,200.0,900,,,AUTHORISED,db59e2a3-a0aa-4e11-84d4-f50501e9febf
2022-11-28,SPEND,IKEA,,,317.0,453,,Desks,AUTHORISED,a9e01f1b-d67f-40b2-9c68-01a1865f8954
2022-11-28,SPEND,UBER,,,22.5,493,,Uber,AUTHORISED,a1dbbea0-6030-4790-827e-32d81a425f36
2022-11-28,SPEND,Night Owl,,,7.45,420,,Owner's Lunch,AUTHORISED,7a87b709-1ee1-4fd8-b6d9-30f38a4c42d6
2022-11-28,SPEND,IKEA,,,149.0,453,,Chairs,AUTHORISED,06124b31-51d4-4dbd-a414-6bb22395216d
2022-11-28,SPEND,IKEA,,,363.5,453,,Office Furniture,AUTHORISED,9d76e9e4-b012-4f61-9105-8ff7a804b574
2022-11-28,SPEND,Hot Star Chicken,,,15.12,420,,Owner's Lunch,AUTHORISED,63965a19-59e6-4738-be2d-72876f8669cc
2022-11-28,SPEND,BWS,,,27.99,453,,Water and Drinks,AUTHORISED,acd07951-c3a1-4a58-8702-527c52177378
2022-11-28,SPEND,Share Tea,,,14.9,420,,Owner's Lunch,AUTHORISED,674ebe29-f23a-4419-81b9-9b0fd9665e76
2022-11-28,SPEND,Big W,,,241.45,461,,,AUTHORISED,0a0d46d1-c145-4f2b-b718-efd51b16fadd
2022-11-28,SPEND,HSW,,,70.72,420,,Owner's Lunch,AUTHORISED,91417a70-e2fd-4706-8154-b600d113a2ff
2022-11-28,SPEND,Beam,,,6.85,493,,Car Hire,AUTHORISED,b5d67929-eea0-45f3-8b11-9ac2c31fce13
