Date,Description,Amount,Currency,Balance,Direction,XeroAccountCode,XeroAccountName,NeedsReview,ReviewNote,SourceFile,RuleVersion,PersonalIncomeCategory
2022-03-03,Converted 305.05 AUD to 200.00 EUR,-305.05,AUD,194.95,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-03-03,Received money from MORGAN SCHOERMER with reference,500.00,AUD,500.00,incoming,881,Owner A Funds Introduced,no,Owner funds in,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v2-2026-02-18,owner_transfer
2022-03-04,Card transaction of 7.08 EUR issued by Starbucks 1208146 Sch nefeld,-7.08,EUR,58.12,outgoing,494,Travel - International,no,Meals during business travel (overnight),statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v2-2026-02-18,
2022-03-04,Sent money to Alexandra Dominic,-35.28,EUR,65.20,outgoing,630,Inventory,no,mapped per Morgan rule: remaining supplier payments to Inventory,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2022-03-04,Card transaction of 128.00 EUR issued by Supreme Berlin,-128.00,EUR,100.48,outgoing,429,General Expenses,no,mapped per Morgan rule: sample purchases,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v12-2026-02-18,
2022-03-04,Card transaction of 28.80 EUR issued by Supreme Berlin,-28.80,EUR,228.48,outgoing,429,General Expenses,no,mapped per Morgan rule: sample purchases,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v12-2026-02-18,
2022-03-05,Card transaction of 14.80 EUR issued by Wolt Enterprises Deuts Berlin,14.80,EUR,41.82,incoming,494,Travel - International,no,Card refund/reversal matched to Travel - International,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-03-05,Card transaction of 16.30 EUR issued by Wolt Enterprises Deuts Berlin,-16.30,EUR,27.02,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-03-05,Card transaction of 14.80 EUR issued by Wolt Enterprises Deuts Berlin,-14.80,EUR,43.32,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-03-06,Converted 41.82 EUR to 61.76 AUD,-41.82,EUR,0.00,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-03-06,Sent money to Morgan Schoermer,-656.71,AUD,0.00,outgoing,850,Suspense,no,mapped per Morgan rule: owner transfers clearing (temporary),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v3-2026-02-18,
2022-03-06,Converted 41.82 EUR to 61.76 AUD,61.76,AUD,656.71,incoming,850,Suspense,no,Currency conversion,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-03-06,Received money from CRAIG WAH DAY with reference,400.00,AUD,594.95,incoming,881,Owner A Funds Introduced,no,Personal,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v2-2026-02-18,personal_other
2022-07-09,Converted 652.82 AUD to 437.53 EUR,437.53,EUR,437.53,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-07-09,Converted 652.82 AUD to 437.53 EUR,-652.82,AUD,0.00,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-07-09,Received money from MORGAN SCHOERMER with reference,652.82,AUD,652.82,incoming,881,Owner A Funds Introduced,no,Owner funds in,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v2-2026-02-18,owner_transfer
2022-07-10,Received money from MORGAN SCHOERMER with reference,2000.00,AUD,2000.00,incoming,881,Owner A Funds Introduced,no,Owner funds in,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v2-2026-02-18,owner_transfer
2022-07-11,"Card transaction of 303.95 EUR issued by Transact,Adalbertstr9 Berlin GA | 702",-305.15,EUR,132.38,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-12,Card transaction of 118.00 EUR issued by Supreme Berlin,-118.00,EUR,423.37,outgoing,429,General Expenses,no,mapped per Morgan rule: sample purchases,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v12-2026-02-18,
2022-07-12,Card transaction of 552.40 EUR issued by Supreme Berlin,-552.40,EUR,541.37,outgoing,429,General Expenses,no,mapped per Morgan rule: sample purchases,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v12-2026-02-18,
2022-07-12,Card transaction of 130.40 EUR issued by Uniqlo 208 Berlin,-130.40,EUR,1093.77,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-12,Card transaction of 238.93 EUR issued by Sp Sporadic 4917634313722,-238.93,EUR,1224.17,outgoing,494,Travel - International,no,Business travel purchase Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v2-2026-02-18,
2022-07-12,"Converted 2,000.00 AUD to 1,330.72 EUR",1330.72,EUR,1463.10,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-07-12,"Converted 2,000.00 AUD to 1,330.72 EUR",-2000.00,AUD,0.00,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-07-13,Converted 400.00 EUR to 335.90 GBP,-400.00,EUR,23.37,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-07-13,Received money from MORGAN SCHOERMER with reference,981.00,AUD,981.00,incoming,881,Owner A Funds Introduced,no,Owner funds in,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v2-2026-02-18,owner_transfer
2022-07-13,Card transaction of 200.00 GBP issued by Gatwick North Termina London,-203.50,GBP,132.40,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-13,Converted 400.00 EUR to 335.90 GBP,335.90,GBP,335.90,incoming,850,Suspense,no,Currency conversion,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-07-14,Card transaction of 5.00 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-1.00,GBP,125.75,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-14,Card transaction of 5.65 GBP issued by Science Museum-Benugo LONDON | SW7,-5.65,GBP,126.75,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-15,Card transaction of 24.00 GBP issued by Sq *Jason's Trips London,-24.00,GBP,49.45,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-15,Card transaction of 7.70 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-1.00,GBP,73.45,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-15,Card transaction of 5.00 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-4.00,GBP,74.45,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-15,Card transaction of 12.90 GBP issued by Waitrose LONDON,-12.90,GBP,78.45,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-15,Card transaction of 34.40 GBP issued by Canton Kitchen LONDON WC2H,-34.40,GBP,91.35,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-16,Card transaction of 9.70 GBP issued by Ztl*Pink Grapefruit London,-6.93,AUD,974.07,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-16,Card transaction of 9.70 GBP issued by Ztl*Pink Grapefruit London,-5.75,GBP,0.00,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-16,Card transaction of 7.70 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-6.70,GBP,5.75,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-16,Card transaction of 12.00 GBP issued by Ztl*Only Jerkin? London,-12.00,GBP,12.45,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-16,Card transaction of 6.85 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-1.00,GBP,24.45,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-16,Card transaction of 24.00 GBP issued by Arboretum Lounge LONDON WC2H,-24.00,GBP,25.45,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_34558328_GBP_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-17,Card transaction of 11.00 GBP issued by Iz *Lord Of The Wings LONDON,-19.30,AUD,937.84,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-17,Card transaction of 2.80 GBP issued by Tesco Stores 2249 LONDON,-4.91,AUD,957.14,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-17,Card transaction of 6.85 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-10.26,AUD,962.05,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-17,Card transaction of 5.10 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-1.76,AUD,972.31,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-18,Card transaction of 5.10 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-7.22,AUD,848.14,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-18,Card transaction of 24.50 GBP issued by Pesantissino LONDON NW1,-43.00,AUD,855.36,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-18,Card transaction of 22.50 GBP issued by Gk Bar And Grill HARROW,-39.48,AUD,898.36,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-19,Card transaction of 6.00 EUR issued by Easyjet Dnata In Flig MANCHESTER,-6.00,EUR,17.37,outgoing,494,Travel - International,no,Business travel flight,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v2-2026-02-18,
2022-07-19,Card transaction of 2.50 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-2.63,AUD,843.75,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-19,Card transaction of 2.50 GBP issued by Tfl Travel Charge TFL.gov.uk/CP,-1.76,AUD,846.38,outgoing,449,Motor Vehicle Expenses,no,temporary fuel bucket per Morgan; confirm with accountant,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v16-2026-02-18,
2022-07-20,"Card transaction of 103.95 EUR issued by Transact,22208198 Berlin",-106.78,EUR,44.95,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-20,Converted 200.00 AUD to 134.36 EUR,134.36,EUR,151.73,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-07-20,Converted 200.00 AUD to 134.36 EUR,-200.00,AUD,643.75,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2022-07-21,Card transaction of 79.90 EUR issued by Uniqlo 201 Berlin,-41.31,EUR,0.00,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-21,Card transaction of 3.64 EUR issued by Uber * Pending Amsterdam,0.36,EUR,41.31,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-21,Card transaction of 3.64 EUR issued by Uber * Pending Amsterdam,-4.00,EUR,40.95,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-21,Card transaction of 53.00 EUR issued by Kadewe Food Berlin,-79.01,AUD,507.27,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-21,Card transaction of 79.90 EUR issued by Uniqlo 201 Berlin,-57.47,AUD,586.28,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-22,Card transaction of 13.93 EUR issued by Kaufland Berlin Neuko BERLIN | NEUKOE,-20.53,AUD,414.78,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-22,Card transaction of 3.16 EUR issued by Uber * Pending Amsterdam,1.26,AUD,435.31,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-22,Card transaction of 41.00 EUR issued by Kirk Bar Berlin Berlin,-60.75,AUD,434.05,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-22,Card transaction of 4.40 EUR issued by Ztl*Duo Sicilian Ice Berlin,-6.53,AUD,494.80,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-22,Card transaction of 3.16 EUR issued by Uber * Pending Amsterdam,-5.94,AUD,501.33,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-23,Card transaction of 60.00 EUR issued by Kirk Bar Berlin Berlin,-88.88,AUD,255.68,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-23,Card transaction of 15.80 EUR issued by Sumup *Phan & Do Gbr Berlin,-23.40,AUD,344.56,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-23,Card transaction of 27.00 EUR issued by Cafe Anneschranke BERLIN,-40.01,AUD,367.96,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-23,Card transaction of 4.00 EUR issued by Uber * Pending Amsterdam,5.92,AUD,407.97,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-23,Card transaction of 4.60 EUR issued by Uber *Lime Help.uber. Amsterdam,-6.81,AUD,402.05,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-23,Card transaction of 4.00 EUR issued by Uber * Pending Amsterdam,-5.92,AUD,408.86,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-24,Card transaction of 69.00 EUR issued by Miles Mobility Gmbh | +493083799699,-102.21,AUD,3.58,outgoing,494,Travel - International,no,Car rental during business travel,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-24,Card transaction of 2.44 EUR issued by Uber * Pending Amsterdam,2.31,AUD,105.79,incoming,493,Travel - National,no,Card refund/reversal matched to Travel - National,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-24,Card transaction of 2.44 EUR issued by Uber * Pending Amsterdam,-5.93,AUD,103.48,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2022-07-24,"Card transaction of 53.95 EUR issued by Transact, 22207356 Berlin",-82.82,AUD,109.41,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-24,Card transaction of 15.00 EUR issued by Alter Roter Lowe Rein BERLIN,-22.22,AUD,192.23,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-24,Card transaction of 20.00 EUR issued by Alphonse Bar BERLIN,-29.63,AUD,214.45,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-24,Card transaction of 7.83 EUR issued by Edeka Siebert Berlin,-11.60,AUD,244.08,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-25,Card transaction of 21.20 EUR issued by Modulor Gmbh Berlin,-21.20,EUR,111.20,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2022-07-25,Card transaction of 176.00 EUR issued by Supreme Berlin,-176.00,EUR,132.40,outgoing,429,General Expenses,no,mapped per Morgan rule: sample purchases,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v12-2026-02-18,
2022-07-25,Card transaction of 145.26 EUR issued by Tk Maxx BERLIN,-145.26,EUR,308.40,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
